True_Label,Predicted_Label,Prediction_Probability
1,1,0.6482751
1,1,0.6248598
1,1,0.5628834
1,1,0.5443101
1,1,0.5695671
1,1,0.5686663
1,1,0.5705556
1,0,0.4672454
1,1,0.5678821
1,1,0.5106222
1,1,0.56652814
1,1,0.6069523
1,1,0.5607156
1,1,0.54489857
1,1,0.5861312
1,1,0.6513712
1,1,0.5680724
1,1,0.5999761
1,1,0.6671483
1,1,0.6641839
1,0,0.47235817
1,1,0.57355344
1,1,0.6753952
1,1,0.5610946
1,1,0.6215622
1,1,0.5548241
1,1,0.6148093
1,1,0.63219523
1,1,0.53669375
1,1,0.64668924
1,0,0.47494307
1,1,0.56825745
1,1,0.5578876
1,1,0.688458
1,1,0.50494903
1,1,0.55884033
1,1,0.5016022
1,1,0.5143988
1,1,0.5319448
1,1,0.54900867
1,1,0.55967313
1,1,0.5778424
1,1,0.53120947
1,1,0.5622824
1,1,0.57144904
1,1,0.54682887
1,1,0.64352506
1,1,0.611306
1,1,0.55401593
1,1,0.5576464
1,1,0.5502899
1,1,0.5666141
1,1,0.6285617
1,1,0.5464721
1,1,0.5430861
1,0,0.4634098
1,1,0.5386344
1,1,0.6182529
1,1,0.6274107
1,1,0.6197633
1,1,0.5561828
1,1,0.6089687
1,1,0.6261268
1,1,0.56819665
1,1,0.63100344
1,1,0.5220962
1,1,0.6019027
1,1,0.6451278
1,1,0.5959979
1,1,0.55469644
1,1,0.51686174
1,1,0.56512433
1,1,0.5285894
1,1,0.5841206
1,1,0.59642756
1,1,0.60312366
1,1,0.596754
1,1,0.5282113
1,1,0.62683856
1,1,0.6086127
1,1,0.64941806
1,1,0.5769228
1,1,0.61530876
1,1,0.6039082
1,1,0.62935716
1,1,0.566742
1,1,0.5674195
1,1,0.61408216
1,1,0.57269585
1,1,0.60953224
1,1,0.5292173
1,1,0.5713329
1,1,0.5571045
1,1,0.6147726
1,1,0.59434676
1,1,0.6151193
1,1,0.57667637
1,1,0.5551275
1,1,0.59231955
1,1,0.6004589
1,1,0.5060905
1,1,0.6581449
1,1,0.5068082
1,1,0.55921185
1,1,0.59783435
1,1,0.51293594
1,1,0.59829867
1,1,0.56863517
1,1,0.59902716
1,1,0.6291233
1,1,0.5815267
1,1,0.5973637
1,1,0.594236
1,1,0.60494703
1,1,0.6173732
1,1,0.5677774
1,1,0.53406626
1,0,0.4997885
1,1,0.561554
1,1,0.57132715
1,0,0.49830216
1,1,0.6102262
1,1,0.60425425
1,1,0.54224324
1,1,0.60432607
1,1,0.63124096
1,1,0.56573534
1,1,0.62385696
1,1,0.58892727
1,1,0.5438094
1,1,0.59096915
1,1,0.56549966
1,1,0.5950213
1,1,0.5615804
1,1,0.57564527
1,1,0.5974923
1,1,0.5258183
1,1,0.6237667
1,1,0.5499433
1,0,0.48403
1,1,0.55734706
1,1,0.6017369
1,1,0.6091519
1,1,0.5983406
1,1,0.53558135
1,1,0.67136395
1,1,0.58275217
1,1,0.5155486
1,0,0.46955007
1,1,0.540165
1,1,0.5446659
1,1,0.56226
1,1,0.5313091
1,1,0.6394931
1,1,0.58737
1,1,0.5872161
1,1,0.5582992
1,1,0.5587738
1,1,0.66304636
1,1,0.5951403
1,1,0.5603589
1,1,0.5879902
1,1,0.6188653
1,1,0.6331481
1,1,0.5697993
1,1,0.5865132
1,1,0.59863603
1,1,0.51625234
1,1,0.57661355
1,1,0.5536979
1,1,0.5344661
1,1,0.577507
1,1,0.5975774
1,1,0.5699695
1,1,0.56120306
1,1,0.6007228
1,1,0.56953806
1,1,0.6442243
1,1,0.59966874
1,1,0.53390443
1,1,0.5412209
1,1,0.6263589
1,1,0.56365854
1,1,0.5429126
1,1,0.5137417
1,1,0.6805197
1,1,0.5195983
1,1,0.520668
1,1,0.64837325
1,1,0.53514224
1,1,0.6491415
1,1,0.53253263
1,1,0.5821868
1,1,0.665791
1,1,0.6189389
1,1,0.5130653
1,1,0.63938576
1,1,0.5683504
1,1,0.6434926
1,1,0.6193277
1,1,0.5834083
1,1,0.5526047
1,1,0.550421
1,1,0.610504
1,1,0.6145378
1,1,0.5564226
1,1,0.5837019
1,1,0.60231507
1,1,0.58920175
1,1,0.53173286
1,1,0.59413296
1,1,0.5844348
1,0,0.495088
1,1,0.5342221
1,1,0.5805112
1,1,0.58340865
1,1,0.5423435
1,1,0.5649509
1,1,0.5816332
1,1,0.66459495
1,1,0.6048206
1,1,0.58641106
1,1,0.6051672
1,1,0.6257976
1,1,0.6026629
1,1,0.5936573
1,1,0.5305065
1,1,0.60354805
1,1,0.5912261
1,0,0.49504256
1,1,0.60408497
1,1,0.5702388
1,1,0.50028425
1,1,0.578912
1,1,0.61787266
1,1,0.6040026
1,1,0.53648263
1,1,0.56155145
1,1,0.5920671
1,1,0.5659765
1,1,0.5532971
1,1,0.58774346
1,1,0.6115384
1,1,0.5315532
1,1,0.5331455
1,1,0.5490552
1,1,0.54353553
1,1,0.5056487
1,1,0.62020606
1,1,0.5171411
1,1,0.62406826
1,1,0.5413698
1,1,0.60554636
1,1,0.59090036
1,1,0.557467
1,1,0.55913746
1,1,0.62632906
1,1,0.57580173
1,1,0.5531932
1,1,0.64006984
1,1,0.63024133
1,1,0.55553806
1,1,0.5492675
1,1,0.5352884
1,1,0.61410373
1,1,0.58253795
1,1,0.54025537
1,0,0.48144186
1,0,0.46607873
1,1,0.53578657
1,1,0.53098524
1,1,0.5988213
1,1,0.59197855
1,1,0.6344025
1,1,0.63147366
1,1,0.5701061
1,1,0.5730782
1,1,0.57676154
1,1,0.5512062
1,1,0.5915667
1,1,0.59612274
1,1,0.6267067
1,1,0.5444415
1,1,0.5997255
1,1,0.5667903
1,1,0.56890273
1,1,0.5561487
1,1,0.582311
1,1,0.58278406
1,0,0.48861107
1,1,0.5930891
1,1,0.59828806
1,1,0.54470295
1,1,0.599829
1,1,0.6585366
1,1,0.5133873
1,1,0.66561866
1,1,0.5451535
1,1,0.5701779
1,1,0.5539205
1,1,0.66951513
1,1,0.53666806
1,1,0.5898436
1,1,0.56766826
1,1,0.5592346
1,1,0.67850554
1,1,0.62600213
1,1,0.59294057
1,1,0.64861774
1,1,0.5833599
1,1,0.56910056
1,1,0.5832692
1,0,0.44888756
1,1,0.62291545
1,1,0.6377149
1,1,0.61118096
1,0,0.48203033
1,1,0.6128551
1,1,0.60144335
1,1,0.5356176
1,1,0.6293862
1,1,0.5608724
1,1,0.6085
1,1,0.54508066
1,1,0.65893596
1,0,0.4360431
1,1,0.6270999
1,1,0.61107385
1,1,0.5947652
1,1,0.5752764
1,1,0.617146
1,1,0.56566626
1,1,0.51658213
1,1,0.543941
1,1,0.60421455
1,1,0.5991296
1,1,0.5517002
1,1,0.53822666
1,1,0.59676623
1,1,0.62311924
1,1,0.5055317
1,1,0.64276415
1,1,0.5625919
1,1,0.660548
1,1,0.59851485
1,1,0.54560536
1,1,0.54246455
1,1,0.5791537
1,1,0.6478151
1,1,0.56450295
1,1,0.5738759
1,1,0.5956649
1,1,0.58391416
1,1,0.6107908
1,1,0.5925699
1,1,0.5869887
1,1,0.6150382
1,1,0.5692904
1,1,0.6178131
1,1,0.5561308
1,1,0.56180924
1,1,0.61099046
1,1,0.51872057
1,1,0.5334228
1,1,0.5975393
1,1,0.59839916
1,1,0.5795333
1,1,0.5304395
1,1,0.5234783
1,1,0.5678768
1,1,0.5671162
1,1,0.59874755
1,1,0.671778
1,1,0.6229836
1,1,0.6247856
1,1,0.57605916
1,1,0.59627974
1,1,0.6166791
1,1,0.5033524
1,1,0.5451139
1,1,0.57998425
1,0,0.49744865
1,1,0.5761645
1,1,0.5855987
1,1,0.57733244
1,1,0.654243
1,1,0.5898048
1,1,0.5111836
1,1,0.5998156
1,1,0.6236577
1,1,0.5490899
1,1,0.61358184
1,1,0.54180735
1,1,0.5636083
1,1,0.58609426
1,1,0.6090962
1,1,0.62424576
1,1,0.62588257
1,1,0.5857869
1,1,0.61025697
1,1,0.5889773
1,1,0.5926298
1,1,0.5042919
1,1,0.6562416
1,1,0.57650876
1,1,0.578301
1,1,0.51960564
1,1,0.5386368
1,0,0.49582925
1,1,0.5596753
1,1,0.5118331
1,1,0.55260426
1,1,0.554862
1,1,0.5004696
1,1,0.57320505
1,1,0.58026946
1,1,0.53036594
1,1,0.6506659
1,1,0.5280036
1,1,0.6034458
1,1,0.54384184
1,1,0.6628741
1,1,0.58969396
1,1,0.519054
1,1,0.51608145
1,1,0.5974257
1,1,0.64912945
1,1,0.622523
1,1,0.5563701
1,1,0.52839977
1,1,0.5917282
1,1,0.5801133
1,1,0.5807392
1,1,0.6120894
1,1,0.5877735
1,1,0.5836884
1,1,0.6356304
1,1,0.59203553
1,1,0.6024508
1,1,0.53169537
1,1,0.53290236
1,1,0.58021706
1,1,0.61894387
1,1,0.5826424
1,1,0.59131545
1,1,0.5294108
1,1,0.5840523
1,1,0.63079184
1,1,0.5118502
1,1,0.64000297
1,1,0.5702981
1,1,0.5953992
1,1,0.5139456
1,1,0.517455
1,1,0.598144
1,1,0.55606025
1,1,0.6328979
1,1,0.56679666
1,1,0.52656305
1,1,0.52610105
1,1,0.57167155
1,0,0.4729408
1,1,0.5178221
1,1,0.5095308
1,1,0.6410731
1,1,0.5591546
1,1,0.61560154
1,1,0.61508256
1,1,0.63779765
1,1,0.5415418
1,1,0.5601484
1,1,0.57078075
1,1,0.6135322
1,1,0.6192457
1,1,0.6421465
1,1,0.63785887
1,1,0.6326852
1,1,0.58958423
1,1,0.597793
1,0,0.49896142
1,1,0.5681937
1,1,0.5746835
1,1,0.53425187
1,1,0.5292995
1,1,0.5389674
1,1,0.5483278
1,1,0.5547557
1,1,0.6418192
1,0,0.49699807
1,1,0.5805929
1,1,0.60183066
1,0,0.47725272
1,1,0.59264386
1,1,0.5435637
1,1,0.62795025
1,1,0.5847299
1,1,0.54264164
1,1,0.5777041
1,1,0.6745421
1,1,0.6244143
1,1,0.6213649
1,1,0.54632646
1,1,0.60785306
1,1,0.58490396
1,1,0.61739004
1,1,0.5457315
1,1,0.59914786
1,1,0.5958037
1,1,0.57729065
1,1,0.63156897
1,1,0.6421024
1,1,0.50384146
1,1,0.60517913
1,1,0.6402481
1,1,0.5237132
1,0,0.46334904
1,1,0.5781993
1,1,0.5869529
1,1,0.5675511
1,1,0.582824
1,1,0.5113934
1,1,0.52429926
1,1,0.6058186
1,1,0.55909836
1,1,0.61715496
1,1,0.57418245
1,0,0.47371364
1,1,0.61493766
1,1,0.59347034
1,1,0.5970245
1,1,0.61801547
1,1,0.57353413
1,1,0.5630687
1,1,0.5495555
1,1,0.598083
1,1,0.538671
1,1,0.5488085
1,1,0.6028328
1,1,0.5809256
1,1,0.6422629
1,1,0.53557146
1,1,0.5810098
1,1,0.5986434
1,1,0.555046
1,1,0.62228435
1,1,0.5952433
1,1,0.63154805
1,1,0.59028375
1,0,0.4906297
1,1,0.63849884
1,1,0.58399445
1,1,0.56073326
1,1,0.52973384
1,1,0.6126273
1,1,0.52994424
1,1,0.66787726
1,1,0.6169817
1,1,0.6517295
1,1,0.5390598
1,1,0.5170683
1,1,0.6003406
1,1,0.53679734
1,1,0.579525
1,1,0.595399
1,1,0.6125421
1,0,0.49221247
1,1,0.60092634
1,1,0.56651425
1,1,0.59127796
1,1,0.5893845
1,1,0.58533716
1,1,0.59811527
1,1,0.5219443
1,1,0.66855574
1,1,0.5246309
1,0,0.48529178
1,1,0.6129561
1,1,0.6250686
1,1,0.63019645
1,1,0.56473684
1,1,0.56898856
1,1,0.56453836
1,1,0.56017303
1,1,0.60424304
1,1,0.631096
1,1,0.56429785
1,0,0.48085952
1,1,0.58355606
1,1,0.5899007
1,1,0.55187356
1,1,0.5297841
1,1,0.59617376
1,1,0.5532656
1,1,0.5047164
1,1,0.546247
1,1,0.6245044
1,1,0.5699674
1,1,0.5930003
1,1,0.55386156
1,1,0.6214442
1,1,0.6073881
1,1,0.5884385
1,1,0.56520295
1,1,0.6456006
1,1,0.567017
1,1,0.5390324
1,1,0.5832814
1,1,0.53332424
1,1,0.5776058
1,1,0.63293576
1,1,0.55233335
1,1,0.5657092
1,1,0.5722751
1,1,0.5566971
1,1,0.5398763
1,1,0.54007894
1,1,0.5555056
1,1,0.6184994
1,1,0.55061424
1,1,0.6624844
1,1,0.55230224
1,1,0.6200418
1,1,0.5351755
1,1,0.57403135
1,1,0.5764421
1,1,0.5443997
1,1,0.6000926
1,1,0.6547613
1,1,0.66025674
1,1,0.6117732
1,1,0.5652821
1,1,0.5005001
1,1,0.6595088
1,1,0.6294612
1,1,0.6069643
1,1,0.59361863
1,1,0.55943245
1,1,0.54986155
1,1,0.5761279
1,1,0.6230089
1,1,0.61854327
1,1,0.50993216
1,1,0.65583026
1,1,0.6377374
1,1,0.5382436
1,1,0.58306533
1,1,0.61943907
1,1,0.6233178
1,1,0.60796803
1,1,0.5560281
1,1,0.5999092
1,1,0.5370413
1,1,0.6233176
1,1,0.58411837
1,1,0.6160647
1,1,0.5582306
1,1,0.6194148
1,1,0.5957963
1,1,0.5868655
1,1,0.5901776
1,1,0.57384986
1,1,0.6156811
1,1,0.6170455
1,1,0.5611027
1,1,0.62368757
1,1,0.52595645
1,1,0.62079823
1,1,0.6035418
1,1,0.5827265
1,1,0.5914552
1,1,0.574854
1,1,0.6236709
1,1,0.58505297
1,1,0.61681837
1,1,0.5296678
1,1,0.55694157
1,1,0.62771845
1,1,0.61590505
1,1,0.61983675
1,1,0.56281555
1,1,0.52244294
1,1,0.6112809
1,1,0.62544423
1,1,0.58772886
1,1,0.5893379
1,1,0.56409097
1,1,0.68531835
1,1,0.5961105
1,1,0.56508267
1,0,0.4995934
1,1,0.6725245
1,1,0.5671217
1,1,0.5636304
1,1,0.5375752
1,1,0.58494437
1,1,0.5746845
1,1,0.5968107
1,1,0.5283634
1,0,0.4584849
1,1,0.67391723
1,1,0.619313
1,1,0.553688
1,1,0.53512585
1,1,0.625063
1,0,0.47755376
1,1,0.6139742
1,1,0.6088917
1,0,0.49856278
1,1,0.5541053
1,1,0.6205524
1,1,0.50988823
1,1,0.6071424
1,1,0.582402
1,1,0.6325787
1,1,0.61633503
1,1,0.6364187
1,1,0.597711
1,1,0.6260865
1,1,0.52984226
1,1,0.59036607
1,1,0.58505195
1,1,0.53599393
1,1,0.64270276
1,1,0.598526
1,0,0.4489588
1,1,0.61117494
1,1,0.5234482
1,1,0.6151711
1,1,0.6617146
1,1,0.59523636
1,1,0.547721
1,1,0.6033494
1,1,0.5931632
1,1,0.5439492
1,1,0.63422793
1,1,0.61632025
1,0,0.4882198
1,1,0.63023454
1,1,0.5383547
1,1,0.60776895
1,1,0.5794609
1,1,0.5248046
1,1,0.6105691
1,1,0.59560895
1,1,0.53450286
1,1,0.55938935
1,1,0.603226
1,1,0.5202874
1,1,0.53489107
1,1,0.5681712
1,1,0.5157691
1,1,0.61196697
1,1,0.5642391
1,1,0.594058
1,1,0.5541673
1,1,0.59142077
1,1,0.6035684
1,1,0.5482994
1,1,0.56337595
1,1,0.6140446
1,1,0.5447324
1,1,0.598106
1,1,0.59714884
1,1,0.53496325
1,1,0.57852316
1,1,0.6169369
1,1,0.6680843
1,1,0.5605633
1,1,0.56730735
1,1,0.6033303
1,1,0.5958574
1,1,0.57169
1,1,0.57822233
1,1,0.58987856
1,1,0.56133103
1,1,0.59554565
1,1,0.57912207
1,1,0.5669642
1,1,0.62037045
1,1,0.63018113
1,1,0.5524943
1,1,0.59407496
1,1,0.5681017
1,1,0.6299329
1,1,0.50781655
1,1,0.5873695
1,1,0.5795742
1,1,0.61293334
1,1,0.50186384
1,1,0.5750092
1,1,0.5975762
1,1,0.5844737
1,0,0.49949154
1,1,0.64475924
1,1,0.62528443
1,1,0.65782493
1,1,0.5487735
1,1,0.5686428
1,1,0.5614498
1,1,0.582739
1,1,0.5449774
1,1,0.52449864
1,1,0.5744099
1,1,0.66023415
1,1,0.5456217
1,1,0.51661235
1,1,0.63553095
1,1,0.5520039
1,1,0.5895097
1,1,0.50011104
1,1,0.58256084
1,1,0.5505889
1,1,0.57653266
1,1,0.6246296
1,1,0.5006968
1,1,0.57781136
1,1,0.5412874
1,1,0.54078037
1,1,0.55991477
1,1,0.5728131
1,1,0.5930267
1,1,0.5954816
1,1,0.62190217
1,1,0.55122715
1,1,0.5464914
1,1,0.5244753
1,1,0.604056
1,1,0.61622447
1,1,0.67553896
1,1,0.6079833
1,1,0.5592633
1,1,0.587234
1,1,0.5194993
1,0,0.46928582
1,1,0.5942156
1,1,0.50736535
1,1,0.55901504
1,1,0.5487923
1,1,0.59714943
1,1,0.55596155
1,1,0.5857879
1,1,0.5794623
1,1,0.60020375
1,1,0.56311214
1,1,0.53156173
1,1,0.6253089
1,0,0.42021734
1,1,0.5922349
1,1,0.5700111
1,1,0.55057514
1,1,0.577159
1,1,0.5201188
1,1,0.5926718
1,1,0.52689683
1,1,0.62599194
1,1,0.55908424
1,1,0.5508855
1,1,0.60268074
1,1,0.59051085
1,1,0.5535653
1,1,0.58022124
1,1,0.59498686
1,1,0.6126177
1,0,0.4965864
1,1,0.60325557
1,1,0.59016836
1,1,0.57870203
1,1,0.6021018
1,1,0.6559646
1,1,0.5423251
1,1,0.6026363
1,1,0.5955278
1,1,0.5832592
1,1,0.6014592
1,1,0.5908433
1,1,0.5921164
1,1,0.6579794
1,1,0.52696073
1,1,0.56550604
1,1,0.58451134
1,0,0.44880792
1,1,0.60048115
1,1,0.5775941
1,1,0.61503893
1,1,0.5795381
1,1,0.57046795
1,1,0.6324788
1,1,0.62877554
1,1,0.6308514
1,1,0.5631007
1,1,0.64094394
1,1,0.60473675
1,1,0.5765522
1,1,0.5158619
1,1,0.5920075
1,1,0.6353417
1,1,0.6072919
1,1,0.5027063
1,1,0.58283836
1,1,0.62961644
1,1,0.5816067
1,1,0.6690068
1,1,0.61639047
1,1,0.55759466
1,1,0.60715365
1,1,0.5151751
1,1,0.57624143
1,1,0.60778266
1,1,0.5675912
1,1,0.5934324
1,1,0.5392517
1,1,0.60475075
1,1,0.614228
1,1,0.58066
1,1,0.56859756
1,1,0.54014605
1,1,0.5345439
1,1,0.56352705
1,1,0.5662555
1,1,0.5888446
1,1,0.60120285
1,1,0.60011953
1,1,0.6255934
1,1,0.5773586
1,0,0.48686668
1,1,0.594079
1,1,0.59032464
1,1,0.5573755
1,1,0.6231808
1,1,0.6105264
1,1,0.61292875
1,1,0.52176636
1,1,0.64282435
1,1,0.60547143
1,1,0.53295827
1,0,0.49568194
1,1,0.5829945
1,1,0.6153108
1,1,0.5576867
1,1,0.5607274
1,1,0.60948545
1,1,0.5962972
1,1,0.5866428
1,1,0.55347633
1,1,0.6330953
1,1,0.6146041
1,1,0.6233139
1,1,0.6117738
1,1,0.5818921
1,1,0.60620725
1,1,0.5821872
1,1,0.5873773
1,1,0.5735264
1,1,0.5866708
1,1,0.56044275
1,1,0.6332153
1,1,0.6198069
1,1,0.5196068
1,1,0.5766507
1,1,0.6111494
1,1,0.5011288
1,1,0.5248799
1,1,0.61967456
1,1,0.61376184
1,1,0.5365314
1,1,0.6461782
1,1,0.59608954
1,1,0.5450054
1,1,0.58744144
1,1,0.6385973
1,1,0.60978764
1,1,0.50197655
1,1,0.55504334
1,1,0.6268702
1,1,0.606881
1,1,0.5058698
1,1,0.509509
1,1,0.5627691
1,1,0.5539334
1,1,0.61615604
1,1,0.5903001
1,1,0.6075888
1,1,0.6248011
1,1,0.53946733
1,1,0.62770844
1,1,0.5239813
1,1,0.5803357
1,1,0.64505464
1,1,0.5562453
1,1,0.5748464
1,1,0.57918614
1,1,0.53741044
1,1,0.5978033
1,1,0.6495976
1,1,0.63463515
1,1,0.6624881
1,1,0.5504294
1,1,0.6115769
1,1,0.5500859
1,1,0.53064954
1,1,0.5793654
1,1,0.56056076
1,1,0.59197026
1,1,0.5440142
1,1,0.574922
1,1,0.63932735
1,1,0.57472897
1,1,0.567603
1,1,0.6017144
1,1,0.5346136
1,1,0.6210709
1,1,0.60618377
1,1,0.54685897
1,1,0.6574032
1,1,0.61124396
1,1,0.56592184
1,1,0.65475905
1,1,0.572909
1,1,0.55088514
1,1,0.51256496
1,0,0.49122775
1,1,0.55858266
1,1,0.6185996
1,1,0.6432298
1,1,0.51447624
1,1,0.56018245
1,1,0.6034402
1,1,0.64341956
1,1,0.5855754
1,0,0.37911788
1,1,0.62720674
1,1,0.5123508
1,1,0.5356219
1,1,0.5017946
1,1,0.62623954
1,1,0.6042399
1,1,0.597814
1,1,0.5832838
1,1,0.6023286
1,1,0.53697056
1,1,0.55090564
1,1,0.6033307
1,1,0.6115569
1,1,0.62916213
1,1,0.5655156
1,1,0.6523782
1,1,0.5572982
1,1,0.5804056
1,1,0.5489504
1,1,0.59272283
1,1,0.57676315
1,1,0.5661344
1,1,0.66499007
1,1,0.6010729
1,0,0.42688623
1,1,0.5319712
1,1,0.5812805
1,1,0.6132908
1,1,0.56503
1,1,0.5234845
1,1,0.6113022
1,1,0.6377856
1,1,0.54844826
1,1,0.614991
1,1,0.5400581
1,1,0.6042382
1,1,0.5642729
1,1,0.6114821
1,1,0.5699226
1,1,0.6092278
1,1,0.5504826
1,1,0.61366284
1,1,0.6151637
1,1,0.6254263
1,1,0.53052264
1,1,0.51658857
1,1,0.5591926
1,1,0.58121306
1,1,0.57546204
1,1,0.5690879
1,0,0.47112083
1,0,0.42768854
1,1,0.581527
1,1,0.560044
1,1,0.5784411
1,1,0.51382655
1,1,0.6559682
1,1,0.5721808
1,1,0.536553
1,1,0.5575245
1,1,0.6151525
1,1,0.51249003
1,1,0.5966526
1,0,0.48004302
1,1,0.5690204
1,1,0.5304746
1,1,0.6047381
1,1,0.5869596
1,1,0.54388565
1,1,0.6386905
1,1,0.61953247
1,1,0.6513937
1,1,0.5841531
1,1,0.6519131
1,1,0.6607091
1,1,0.57249045
1,1,0.6670387
1,1,0.5779274
1,1,0.621428
1,1,0.6505279
1,1,0.57459795
1,1,0.58764267
1,1,0.5951093
1,1,0.52051395
1,1,0.558401
1,1,0.5525426
1,1,0.54347914
1,1,0.5904647
1,1,0.60493535
1,1,0.6156894
1,1,0.6161967
1,1,0.60780704
1,1,0.5740184
1,1,0.5524109
1,1,0.657632
1,1,0.5694304
1,1,0.55941576
1,1,0.70415014
1,1,0.6312091
1,1,0.5782577
1,1,0.52643454
1,1,0.59780145
1,1,0.59385586
1,1,0.634681
1,1,0.64615005
1,1,0.5554793
1,1,0.53704363
1,1,0.53985983
1,1,0.6092366
1,1,0.5609285
1,1,0.6422292
1,1,0.6179417
1,1,0.52831984
1,1,0.6415304
1,1,0.61633956
1,1,0.54791546
1,1,0.5601881
1,1,0.505294
1,1,0.640961
1,1,0.54373395
1,1,0.59904665
1,1,0.6017772
1,1,0.5335277
1,0,0.45502007
1,1,0.5472568
1,1,0.53815246
1,1,0.6236098
1,1,0.6292513
1,1,0.57027406
1,1,0.5984115
1,1,0.6097801
1,1,0.6205569
1,1,0.5498231
1,1,0.5102952
1,1,0.59436107
1,1,0.56106347
1,1,0.58841217
1,1,0.60501903
1,1,0.59692353
1,1,0.60934323
1,1,0.5361923
1,1,0.64614415
1,1,0.580617
1,1,0.55617964
1,1,0.54658926
1,1,0.6152661
1,1,0.5952888
1,1,0.6310317
1,1,0.6744485
1,1,0.5656484
1,1,0.58646345
1,1,0.6123816
1,1,0.50735295
1,1,0.5956381
1,1,0.5133848
1,1,0.5826452
1,1,0.50673574
1,1,0.594239
1,1,0.58193076
1,1,0.6068396
1,1,0.6113621
1,1,0.5868209
1,1,0.5572184
1,1,0.5655206
1,1,0.5946219
1,1,0.6564494
1,1,0.5736402
1,1,0.5130052
1,1,0.6029266
1,1,0.55807287
1,1,0.5359908
1,1,0.5505104
1,1,0.614781
1,1,0.63536716
1,1,0.5633988
1,1,0.60024583
1,1,0.5164554
1,1,0.5498706
1,1,0.61851203
1,1,0.5649759
1,1,0.5957082
1,1,0.6360911
1,1,0.56692225
1,1,0.6237357
1,1,0.6242152
1,1,0.57952297
1,1,0.56708014
1,1,0.5979968
1,1,0.56877995
1,1,0.6088475
1,1,0.6198507
1,1,0.5706409
1,1,0.577239
1,1,0.6299497
1,1,0.5935357
1,1,0.56133807
1,1,0.589819
1,1,0.5716087
1,1,0.5986891
1,0,0.4833281
1,1,0.56038266
1,1,0.6398022
1,1,0.5883747
1,1,0.5962434
1,1,0.6304639
1,1,0.5677404
1,1,0.65477467
1,1,0.64147925
1,1,0.5978097
1,0,0.4867515
1,1,0.57966965
1,1,0.6147406
1,1,0.5521905
1,1,0.5779477
1,1,0.5512651
1,1,0.5966809
1,1,0.5984962
1,1,0.6344575
1,1,0.54961896
1,1,0.5460022
1,1,0.5593305
1,1,0.6413233
1,1,0.58239
1,1,0.57361025
1,1,0.65679836
1,1,0.62751716
1,1,0.6564434
1,1,0.6555555
1,1,0.60291404
1,1,0.63904655
1,1,0.59242
1,1,0.60276246
1,0,0.4783881
1,1,0.5930733
1,1,0.6203841
1,1,0.63416606
1,1,0.5623247
1,1,0.58469135
1,1,0.6017854
1,1,0.59415656
1,1,0.56513166
1,1,0.5944771
1,1,0.5687278
1,1,0.6004043
1,1,0.57874525
1,1,0.58893895
1,1,0.5920245
1,1,0.60693944
1,0,0.49115425
1,1,0.56477076
1,1,0.5116933
1,1,0.58297044
1,1,0.5206999
1,1,0.54816467
1,1,0.534289
1,1,0.5700075
1,1,0.613345
1,1,0.6170205
1,1,0.5744448
1,1,0.56322604
1,1,0.54632837
1,0,0.49750364
1,1,0.56254876
1,1,0.5505744
1,1,0.5885148
1,1,0.60948694
1,1,0.6121549
1,1,0.62486607
1,1,0.6274011
1,1,0.7178012
1,1,0.5544622
1,1,0.5291783
1,1,0.57594496
1,1,0.58009034
1,1,0.53980446
1,1,0.62936777
1,1,0.58162534
1,1,0.5797508
1,1,0.5640172
1,1,0.55041975
1,1,0.5967825
1,1,0.6599312
1,1,0.57806605
1,1,0.59544134
1,1,0.5495538
1,1,0.61408955
1,1,0.60373485
1,1,0.6271588
1,1,0.56153727
1,1,0.6081959
1,1,0.6149505
1,1,0.56820714
1,1,0.5235732
1,1,0.67809385
1,1,0.5550423
1,1,0.5673558
1,1,0.5604302
1,1,0.5375723
1,1,0.65984136
1,1,0.5586058
1,1,0.5532177
1,1,0.5574719
1,0,0.47968087
1,1,0.60383034
1,1,0.613311
1,1,0.56478906
1,1,0.5554012
1,1,0.5556255
1,1,0.5829147
1,1,0.5867468
1,1,0.5686242
1,1,0.5572702
1,1,0.55644596
1,1,0.613908
1,1,0.5354582
1,1,0.6278044
1,1,0.5824026
1,1,0.653484
1,1,0.60610294
1,1,0.5822994
1,1,0.6346235
1,1,0.64114624
1,1,0.5174072
1,1,0.5395354
1,1,0.55999213
1,1,0.5534057
1,1,0.5038859
1,1,0.53899574
1,1,0.6136305
1,1,0.5592115
1,1,0.6384851
1,1,0.5419029
1,1,0.570427
1,1,0.56011915
1,1,0.65679497
1,1,0.61163056
1,1,0.6400824
1,1,0.5962606
1,1,0.6604581
1,1,0.5474533
1,1,0.6822304
1,1,0.5774821
1,1,0.5310155
1,1,0.5829509
1,1,0.56788534
1,1,0.55321497
1,1,0.62273407
1,1,0.59731126
1,1,0.6581228
1,1,0.5834123
1,1,0.5958382
1,1,0.56298167
1,1,0.53431576
1,1,0.52874625
1,1,0.6212926
1,1,0.5655596
1,1,0.6096648
1,1,0.63093656
1,1,0.65843934
1,1,0.5913481
1,1,0.56849456
1,1,0.56670296
1,1,0.5727607
1,1,0.6173325
1,1,0.64282745
1,1,0.5375762
1,1,0.52686554
1,1,0.5582499
1,1,0.57687813
1,1,0.6022
1,1,0.69268215
1,1,0.5755294
1,1,0.5880958
1,1,0.58108693
1,1,0.6211725
1,1,0.61946195
1,1,0.6206055
