blood,blur,bubble,damage,fold,marker,True_Label,Predicted_Label
0.9861203362868171,0.0006261699536148499,0.013220076194362766,3.186361385549031e-05,1.3825601712605896e-06,1.7139117842275723e-07,blood,blood
0.9994108647618981,6.76251458494964e-07,5.261979882898257e-06,0.0005139078449261439,4.349215553194775e-05,2.5797006302370877e-05,blood,blood
0.9990976808044185,7.375105776041848e-07,8.816588243465421e-07,0.0008893581138814169,9.799453936121157e-06,1.5424583619370635e-06,blood,blood
0.15540077677959976,0.021280905172658612,0.013381313435592576,0.4337031821489184,0.37283550312329067,0.003398319339939716,blood,damage
0.9999316025394882,3.6865701690595147e-06,1.3103173557462823e-05,4.462155508061163e-05,6.962326167266937e-06,2.383553759645208e-08,blood,blood
0.9994094321015509,6.854307484542825e-07,0.00034491120764434024,0.00023808634019188205,6.833160955597717e-06,5.175890879466182e-08,blood,blood
0.9843303530571182,0.004236979985921304,0.0013986340248568303,0.008853122234173616,0.0011144393594270704,6.647133850252932e-05,blood,blood
0.8053711229951533,0.0011029820215493428,0.15763782151450326,0.03449247210205207,0.0010360454333523627,0.0003595559333895527,blood,blood
0.26664770283507033,0.012837703028669286,0.7177156388696662,0.002610724766255108,0.00017405451081313938,1.41759895260447e-05,blood,bubble
0.9845183955863722,4.50217948466496e-05,0.0008862430726084066,0.013832554124283102,0.0006832990291230898,3.448639276602401e-05,blood,blood
0.9921702476964266,1.4042633518729462e-05,0.007719949857502297,8.785932591865432e-05,5.847936088162261e-06,2.0525505457163075e-06,blood,blood
0.999708572907128,4.409021902093283e-07,0.00025785253927589384,3.284125262310424e-05,2.62649295719675e-07,2.974948695997906e-08,blood,blood
0.9925863121071975,0.00014560940634598076,0.0008272384888238127,0.005665734188386011,0.0006522862909004568,0.00012281951834646588,blood,blood
0.938605522930245,0.0001336143980383006,0.06024869492754001,0.0009110755179634368,9.157596975556386e-05,9.516256458063688e-06,blood,blood
0.9994233150882302,2.240460343347403e-06,0.00047986396260714533,8.562285105281062e-05,5.196476412360238e-06,3.7611613542869352e-06,blood,blood
0.9985372960018859,2.5952077570609337e-06,5.749164554304749e-05,0.0010910082780069723,3.0350931889839864e-05,0.0002812579349171008,blood,blood
0.9961202207647649,1.1864650673761804e-05,0.00042074098918218805,0.0033135420821125213,0.00013280930189466433,8.222113721755999e-07,blood,blood
0.9429838839750091,6.843891828526705e-05,0.054748749099675434,0.001892857484771743,0.0001686608819220203,0.00013740964033668332,blood,blood
0.9999508780455043,2.6177882297513798e-06,8.205815026939295e-06,3.614374722467404e-05,1.8923246072051254e-06,2.622794070249528e-07,blood,blood
0.9934396249501377,1.4606446952146453e-05,0.005877827748228028,0.0005961053151870197,7.066413037493211e-05,1.171409120199427e-06,blood,blood
0.9664736141184861,7.998506518453155e-05,0.03253058294924754,0.0008119466979410197,8.238895126073134e-05,2.148221788007624e-05,blood,blood
0.9985117608967252,8.512699945325166e-07,0.000499608851642085,0.0006966983308758655,0.00024971347432092947,4.136717644116264e-05,blood,blood
0.9991033210600023,1.0160413916834775e-06,0.0008202210076949009,7.278280787397754e-05,2.5807647216638974e-06,7.831831537854157e-08,blood,blood
0.9997337834617568,1.1901538554145126e-06,5.14652487526569e-05,0.00021106935086088522,2.3763251135661424e-06,1.1545966045460437e-07,blood,blood
0.041287279960938644,0.004913925008054121,0.9507085534797822,0.0014460571186269888,0.0015648775624753485,7.930687012280102e-05,blood,bubble
0.9993504850733975,3.3828765751260365e-06,0.0005855416033576122,5.578483742225536e-05,4.286447463448617e-06,5.191617837120303e-07,blood,blood
0.9977117602032686,1.7723594364745923e-06,3.902183595999984e-05,0.0022315639508410597,1.5805274467440422e-05,7.637602630327715e-08,blood,blood
0.9964524425636679,6.882580019991252e-05,0.0008458754786875774,0.0025702822433922457,6.199860247558076e-05,5.753115765541911e-07,blood,blood
0.996411502827372,7.895351716923692e-06,0.003356412462907785,0.00021093298501470732,1.2305630218121136e-05,9.507427703942058e-07,blood,blood
0.9992303350681104,1.68632392103322e-07,0.0003417603856930179,0.0003239402400967888,1.6202846657879634e-05,8.759282704992868e-05,blood,blood
0.9986202938543098,2.9382311157345707e-06,0.001037092686617444,0.00032195598001724614,1.6218100677671586e-05,1.5011472619877242e-06,blood,blood
0.9722299054613711,0.0015936689418381644,0.024677094529318034,0.0011803775094982787,0.0003053744566012897,1.3579101373021227e-05,blood,blood
0.9999723477115607,6.56554703101138e-08,1.091243846405394e-06,2.5517972621140447e-05,9.569128964879825e-07,2.0503604777032357e-08,blood,blood
0.9970681336152699,4.177874814680839e-05,0.002614018903083241,0.0002189460519964542,5.704980624863494e-05,7.28752546615419e-08,blood,blood
0.9981886892662819,9.541892085895717e-07,2.558824621192272e-06,0.001778495596257817,2.922611557682669e-05,7.600805364383448e-08,blood,blood
0.9997573979963864,4.965973530535374e-07,0.00012373416066509816,0.00011504422936885832,3.3047039126395e-06,2.2312313841881838e-08,blood,blood
0.9968029306816671,3.359091340770179e-06,1.3952083043189405e-05,0.003154993030573735,2.4646617202232408e-05,1.1849617307515434e-07,blood,blood
0.9996326628651133,2.2803954145849198e-06,2.369730266810666e-05,0.00033659362097925564,4.3021092666558705e-06,4.637065581590397e-07,blood,blood
0.9764093621380436,0.00023545732419217422,0.01607055134327066,0.006374668988996141,0.0008968143667322373,1.3145838765517794e-05,blood,blood
0.9995619024686082,1.9886694257797537e-07,3.0465454101198163e-05,0.000399924614756514,7.242945529292178e-06,2.65650062208043e-07,blood,blood
0.9972232512955246,3.5423264881924784e-06,0.00246098002874678,0.0002970877642606487,1.1220559418989828e-05,3.918025560970362e-06,blood,blood
0.9979838016833127,1.6840960955552106e-06,0.0018495477533103375,0.00016299911368426688,1.943207286773574e-06,2.414631049148897e-08,blood,blood
0.9961859559455984,3.869147025206917e-06,7.141487075968239e-06,0.003457224280255809,0.00034532954989158557,4.795901531371327e-07,blood,blood
0.999678759481128,1.1636465354970371e-06,0.000271513516140227,3.645391470258836e-05,1.1904844461873695e-05,2.0459703173218372e-07,blood,blood
0.99953459611155,2.5952779552170283e-07,8.245158593173928e-07,0.0004545770716926336,8.467566067785897e-06,1.275207034829382e-06,blood,blood
0.9994032117115067,9.075106197209825e-07,1.3853666797968478e-06,0.0005800001356459785,1.4144940069012345e-05,3.5033547861255703e-07,blood,blood
0.9893020738494523,4.355606993361056e-05,3.076928743652231e-05,0.010519672738379724,9.011458140446317e-05,1.3813473393307786e-05,blood,blood
0.9994889456565758,8.576547815432139e-07,0.00045980452592437113,4.4186115762381635e-05,5.779595522773668e-06,4.2645143335588054e-07,blood,blood
0.9764771055953567,0.00010756609380338705,0.01850681791369377,0.0047063941254005094,0.0001986805344847419,3.435737260896781e-06,blood,blood
0.9778953841791589,0.00013296092733206276,0.0004041890357560633,0.019731061279351453,0.0017254765659783444,0.00011092801242289333,blood,blood
0.9944721482772615,8.690918008876844e-06,0.00010531765798652984,0.0053258276126753774,8.778130748094825e-05,2.3422658673897902e-07,blood,blood
0.9762688866866631,0.00011874632338899767,0.023412868917080307,0.0001718579785637667,1.84071956711335e-05,9.232898632603488e-06,blood,blood
0.8686747268945968,0.00022578943024053791,0.13089580905316978,0.00014864321560328854,4.0360110212477504e-05,1.4671296176704719e-05,blood,blood
0.9999025657231354,8.77845672727144e-08,9.969517285582188e-06,8.582890672650508e-05,1.4005817175639578e-06,1.4748656745215695e-07,blood,blood
0.9988634621228751,0.0002739125059203039,0.00043894405504315897,0.0003809087970197651,4.25922120700248e-05,1.8030707173956789e-07,blood,blood
0.9613372417588726,0.00018112952260329393,0.012631976421563487,0.025284022256998988,0.0004958265106709626,6.980352929064604e-05,blood,blood
0.9984446010293844,1.6016586288324802e-06,0.000140203966260994,0.0013903380407496546,2.3078972968081034e-05,1.7633200810167735e-07,blood,blood
0.9990889783611618,8.420040529469042e-06,0.0001000237259272448,0.0007274078468104294,2.215432548756595e-05,5.301570008332384e-05,blood,blood
0.9988357432986122,3.389382355567475e-07,5.25683400721682e-06,0.0010392090466898698,0.0001113971739389857,8.054708515901188e-06,blood,blood
0.999953346477593,3.598430718339556e-08,1.3816213793650857e-07,4.575075751859541e-05,7.019849899316419e-07,2.663345329646899e-08,blood,blood
0.9995755361185352,1.5323239432567197e-06,0.0003046435842483917,9.995228970112791e-05,1.4749925436564626e-05,3.585758135406692e-06,blood,blood
0.9873124421690402,4.714375776529817e-05,0.01259484781975148,3.4580171746067107e-05,7.82816554253909e-06,3.1579161542090878e-06,blood,blood
0.982073077190351,0.0001069624332898946,7.985244214692764e-05,0.017639234776162117,4.512897806601348e-05,5.5744179984025615e-05,blood,blood
0.9997910579204388,1.3183688206774713e-06,5.238734642718119e-06,0.00019228204302644496,9.83583260040701e-06,2.671004708255745e-07,blood,blood
0.9988740010972543,8.217777133400625e-07,0.0009469152659942406,0.00016645073512490223,1.1669765936542221e-05,1.413579766361727e-07,blood,blood
0.9993229561519831,4.3471503836299255e-06,1.6926289261814893e-05,0.0005977361621205656,5.7823339188322996e-05,2.1090706237239214e-07,blood,blood
0.9729020349986054,0.00018678246926544806,0.002285993890187872,0.02309468943423309,0.0015260336986326183,4.465509075418273e-06,blood,blood
0.9993753045832958,2.0476953933502988e-07,4.134849175229173e-05,0.0005552046500655516,2.7218856368933905e-05,7.186489780445415e-07,blood,blood
0.7621971225934765,0.00042608939060621783,0.017341809246099953,0.2095645472183677,0.010288408614354438,0.00018202293709541445,blood,blood
0.9997940460993439,4.2486623424572443e-07,1.4170331919445344e-05,0.00018953212468896482,1.7843290597599506e-06,4.224875415112461e-08,blood,blood
0.9985855146426889,1.1057354366034848e-06,0.001087881238992451,0.00031625147822532694,8.593177560777085e-06,6.537270958735139e-07,blood,blood
0.9985182907707045,1.2098490747201455e-06,0.0012395495184713593,0.00023447462495595304,6.387982190164424e-06,8.725460341326753e-08,blood,blood
0.281886696903537,0.013206649788774585,0.0076578227700242665,0.5874587586527639,0.08823726390004945,0.02155280798485103,blood,damage
0.8337222163980088,0.00287601076973372,0.16252263755871843,0.0005332926763246886,0.0003413292425630523,4.513354651521963e-06,blood,blood
0.8605038212858256,0.0003587044164427269,0.00022985040542898726,0.13146790102743736,0.007397796692675472,4.192617218987222e-05,blood,blood
0.9993915262582223,3.940919251747913e-07,2.9753674684229042e-05,0.0005655140951262691,1.2790727495679556e-05,2.1152546580766292e-08,blood,blood
0.7300166855123883,0.005221444895047398,0.17331242675292546,0.08427539794497575,0.0059961742024953945,0.0011778706921679973,blood,blood
0.9994042103777894,8.699085849838697e-05,0.0003740916104001786,0.00010443130061117266,2.9935155557550708e-05,3.406971433982791e-07,blood,blood
0.9999141589428164,2.789356164417544e-07,2.7624731803144906e-05,5.4683090058337034e-05,3.1638075448563333e-06,9.049216065236349e-08,blood,blood
0.9006013738972865,0.00017116029613953564,0.09875271619075916,0.0004418775068608168,2.2914256161431108e-05,9.957852792370938e-06,blood,blood
0.9992666747454331,3.6846938243952837e-06,6.5921297796091e-05,0.0006133991307774924,2.1367201818227017e-05,2.895293035122168e-05,blood,blood
0.9870827693657123,3.656518379997639e-05,0.012538502859119421,0.00023784582883571348,9.620846629521339e-05,8.108296237157483e-06,blood,blood
0.9997808412206438,2.0206030876780775e-06,2.7784918983170588e-05,0.00018018395304810335,9.033957948706016e-06,1.353462882882487e-07,blood,blood
0.9510351304522592,6.788952453620475e-05,1.0416547542905962e-05,0.047500418371660656,0.0012995982276550145,8.65468763460519e-05,blood,blood
0.9972266586281503,2.3798687113387433e-06,0.0022301684392532343,0.0004419706119280011,7.633500368698883e-05,2.2487448270013492e-05,blood,blood
0.9986127535310891,6.7688616440335034e-06,0.0013217569122523465,4.418898617175133e-05,1.2972663035752001e-05,1.5590458070286412e-06,blood,blood
0.9999126295896218,2.2389719095670096e-07,1.3750510223994889e-05,7.175552084828275e-05,1.6073542970933568e-06,3.3127817695813275e-08,blood,blood
0.9993602143258533,1.789583986872306e-06,0.00048174111190427187,0.00014662675401605894,9.44184758993751e-06,1.8637664945291542e-07,blood,blood
0.8502760232485422,0.0002732738548159299,0.14892027025429297,0.00047345690203920665,5.396336823068672e-05,3.012372079340914e-06,blood,blood
0.9615041475965979,3.321969006808924e-05,0.03840097696209694,5.057903976188716e-05,6.787826303413587e-06,4.2888851711958825e-06,blood,blood
0.9995938797912447,7.050493908301342e-07,0.00014796482013085634,0.0002461402697118987,1.1245782682321527e-05,6.428683934225642e-08,blood,blood
0.9559646402981339,7.77066641297213e-05,0.0001607876819081907,0.04333427619289123,0.00045705733213977106,5.531830796686917e-06,blood,blood
0.9976379781220993,3.7624543976557035e-06,0.002173368170791928,0.00017046858967899556,1.3644140406654577e-05,7.785226255958305e-07,blood,blood
0.9787615417313728,0.00011037105643312841,0.02107166290651343,3.735713543544816e-05,1.520784212235379e-05,3.859328122798982e-06,blood,blood
0.9997556459217013,5.238213488950025e-07,0.0001905295031819548,4.842126540471231e-05,4.746246174999259e-06,1.3324218813621165e-07,blood,blood
0.9996745173453073,8.156648211068681e-07,7.08630933245793e-05,0.0002489574372184459,4.487560117952466e-06,3.588992109305286e-07,blood,blood
0.9994793484882366,1.25944221522458e-06,0.0003668626386045181,0.00012266420669327803,2.9265641623367875e-05,5.995826266472362e-07,blood,blood
0.9882859689665886,3.399566517684601e-05,0.011606173486371585,6.406886631418724e-05,7.527255170279375e-06,2.265760378522721e-06,blood,blood
0.8201684683969152,0.0004861389241593185,0.0003936233590346305,0.16963899315487407,0.00926490878589456,4.7867379122488795e-05,blood,blood
0.9996030715442895,5.059048619900792e-06,7.892784970628927e-05,0.00021065456020296657,0.00010203221194471574,2.547852364880014e-07,blood,blood
0.9927037721408588,1.5714993606793673e-05,0.0006267905709219031,0.006283336206796806,0.00037024998256326286,1.3610525255944316e-07,blood,blood
0.9996040141556624,1.6832533466920073e-06,0.00034066618949776285,3.7138499714565716e-05,1.5744205322838867e-05,7.53696455803598e-07,blood,blood
0.9426602986327572,5.657265410290088e-05,0.05720803815952246,5.766003877774976e-05,1.379096088727462e-05,3.639553952056803e-06,blood,blood
0.910052205697805,0.0004845583300011162,0.017154245861386336,0.06869869862776079,0.0035498841477122883,6.04073353344673e-05,blood,blood
0.9998216245688741,2.9520346789498065e-07,1.1316594431801079e-05,0.00016325742243451368,3.4839318811267713e-06,2.227891064199315e-08,blood,blood
0.9937537430003199,1.1173177777529849e-05,0.003709898423630759,0.002254659065443652,0.0002593686387517754,1.1157694076478266e-05,blood,blood
0.9934906108473979,9.195787929037541e-06,5.382633346715011e-05,0.006392774176816968,4.9015137901911235e-05,4.57771648699921e-06,blood,blood
0.9999537459779891,4.1224318721984487e-07,2.6553518026924887e-06,4.2179429629809726e-05,9.588361872061802e-07,4.816120392267398e-08,blood,blood
0.796850624198423,0.0025231920682342876,0.12349996921826455,0.06451270236335434,0.011485829871407886,0.0011276822803161666,blood,blood
0.8994023816157255,0.015593694642787877,0.08446618334164294,0.00048692927832880254,4.21563028024428e-05,8.654818712145652e-06,blood,blood
0.9995597731711229,2.3135200454408924e-07,0.00014032401009908576,0.0002947225936501124,4.92476392378676e-06,2.4109199562558998e-08,blood,blood
0.9961730204874277,3.0119874332640252e-05,0.00027106456819518974,0.0033088595866316434,0.0002168724335089845,6.304990382748481e-08,blood,blood
0.9995069586923417,2.488029385209167e-06,0.0003049568746223591,0.00017511486230931312,1.0346804596701536e-05,1.347367447180272e-07,blood,blood
0.9981936689450256,1.8970355446884855e-06,0.00033323192361381186,0.0014518323498142434,1.9312122212104627e-05,5.7623789751688e-08,blood,blood
0.9948339509780804,1.0249405012212676e-05,9.956835819774815e-05,0.0049340264067974544,0.00011650754018175199,5.697311730511723e-06,blood,blood
0.9944138004829806,1.292874140537117e-05,0.00533825840285322,0.00021902238034116655,1.3372041819649262e-05,2.6179505999889214e-06,blood,blood
0.9946300623657823,0.0015659512289655378,0.0010565411743200706,0.0020956807318959435,0.0006388579370141532,1.2906562022114811e-05,blood,blood
0.9476968840516703,0.0038706227630031435,0.0021652825704735388,0.034733801533521055,0.011393471515367452,0.0001399375659647246,blood,blood
0.9652461831066872,3.045705456106271e-05,0.034538891125540865,0.0001739965609483142,8.869864780968737e-06,1.6022874817477184e-06,blood,blood
0.9996542387692993,1.6334013108966684e-06,1.692770822980555e-05,0.00028364622897445753,4.129635300710991e-05,2.257539178211079e-06,blood,blood
0.9997484104398053,1.2756899145415414e-06,0.00020033202384426633,4.460140666293807e-05,5.050578139202762e-06,3.298616337992125e-07,blood,blood
0.39084404205103424,0.00729239742336705,0.0031614241772625644,0.5185224136538461,0.026132831250296414,0.05404689144419377,blood,blood
0.9803229786753636,3.321895844614675e-05,0.0035662638604306734,0.01596554688525214,0.00011153037937161892,4.6124113573811796e-07,blood,blood
0.9760802534487762,0.0001386093554958473,0.0020141257008355236,0.021169247051320006,0.00035185888139331183,0.0002459055621787704,blood,blood
0.9219155039784919,0.0002882144766592724,0.026114987909357595,0.048809669067901594,0.0027583937689120703,0.00011323079867756335,blood,blood
0.9968288606013185,3.6715283345164224e-06,0.0004948303170595835,0.002645437811422958,2.6666539462700963e-05,5.332024016170764e-07,blood,blood
0.9830042679348896,9.007281007757441e-05,0.0013144192830101566,0.015166625874832931,0.000421831273796859,2.782823392995101e-06,blood,blood
0.7150367761930438,0.0005299603142750645,0.001626448633629198,0.2748555933679491,0.007935051897088586,1.616959401432896e-05,blood,blood
0.9999622500403843,3.908959607503498e-07,1.5955101292288405e-05,2.0240580718779124e-05,8.291939295150784e-07,3.34187714132835e-07,blood,blood
0.9934609960695239,1.2423502477173757e-05,2.0397836058477716e-05,0.0063562217613407695,0.00014964205064992806,3.187799495290742e-07,blood,blood
0.9992674588898577,5.033683410410127e-06,0.0004691723512788513,0.00025091322870350157,7.378613515452349e-06,4.3233234053414046e-08,blood,blood
0.014702408208255288,0.00024727109421437054,0.0013123622194532048,0.9585318602692979,0.025035275909441858,0.00017082229933714304,blood,damage
0.9666485846311822,0.0009119326778857005,3.934974696164421e-05,0.031837040503796064,0.00047076534167728455,9.232709849725289e-05,blood,blood
0.9104059008458474,0.006386497482810783,0.01626380109921916,0.059556094297848625,0.004309256301500867,0.00307844997277312,blood,blood
0.9158419196584732,0.00034918106565463755,0.0831849781331291,0.0005724121751154516,4.8576179564184563e-05,2.9327880632183445e-06,blood,blood
0.9867943339543997,3.9789712905423024e-05,0.0038713157044788235,0.009077495781618788,0.00020880516909199087,8.259677505266217e-06,blood,blood
0.9895904804663361,4.0058303189369385e-05,3.1639949790114463e-05,0.010274523983872512,2.1791873512481733e-05,4.150542329967289e-05,blood,blood
0.9978053759966933,3.371631890316446e-06,0.0004931003304010199,0.0016573591080251042,4.0071232313425925e-05,7.217006768344111e-07,blood,blood
0.34638119942339046,0.006988257585249635,0.624090173467638,0.015835830433322064,0.006646024198171887,5.851489222834401e-05,blood,bubble
0.9703593017174641,0.0001961525066768326,1.940899376966415e-05,0.029233020480282288,0.0001679907512805749,2.4125550526304865e-05,blood,blood
0.3934896874101693,0.009973312135450187,0.5897553891043097,0.0030209731511541805,0.0037139295440844697,4.6708654831946135e-05,blood,blood
0.9982106091563324,2.210420868747446e-05,0.00030510867357406686,0.0014521623999506762,9.410271523427594e-06,6.052899320829138e-07,blood,blood
0.999223494687476,7.648586066394554e-06,0.00011508449355472081,0.0006494151601731846,4.32906302670984e-06,2.800970295005498e-08,blood,blood
0.9302490064622281,0.0002716683498785506,2.1022765186283435e-05,0.06931681902344884,0.00011316390021729018,2.8319499041198198e-05,blood,blood
0.9997413660293313,6.294527423772767e-07,0.00021639041345275246,4.0907770740144816e-05,6.427418919399295e-07,6.359184156030046e-08,blood,blood
0.9993130352920436,2.623791067384668e-07,0.0005193996839850881,0.0001636978676930477,3.114345142397219e-06,4.904320293048999e-07,blood,blood
0.9945552238715696,2.17606064835923e-05,0.005341812786379786,7.315868013921175e-05,7.458369084391508e-06,5.856863433401066e-07,blood,blood
0.9990628699349278,5.220046819928038e-07,7.453736457436622e-07,0.0009111422911372299,2.468641319550651e-05,3.3982411764564676e-08,blood,blood
0.9990416843787987,7.138326315120244e-07,0.0008532390371230394,9.357286407278474e-05,7.225307323749672e-06,3.5645800500582716e-06,blood,blood
0.9945356699139412,9.05565907205304e-06,0.005138358320564195,0.00029401479405840664,1.8177837685603628e-05,4.72347467846044e-06,blood,blood
0.938547708325263,0.0001634881900353492,0.00041395858754356184,0.06006825048975973,0.0007840942779653431,2.2500129432882643e-05,blood,blood
0.999719635807493,1.144387489795642e-05,0.00024281786230739326,2.4397546400109407e-05,1.6733988188388715e-06,3.151008287812814e-08,blood,blood
0.9963902133556342,7.352587637861318e-06,7.777492182471878e-05,0.003373388861454439,0.00015081152122420794,4.5875222464543426e-07,blood,blood
0.9996251769288547,1.009535306559384e-07,8.977149419370867e-06,0.00035324345198834746,1.2279542024237788e-05,2.2197418289506906e-07,blood,blood
0.8528812989245566,9.920129138637607e-05,0.0026304055868309824,0.1436125651801042,0.0005647466299236177,0.00021178238719832702,blood,blood
0.9693516355791931,3.603821623856407e-05,0.030393407646836474,0.00020605635047576693,1.0632961493190447e-05,2.2292457629878953e-06,blood,blood
0.770440611714767,0.011779590748128515,0.0007138652534868089,0.17140954925713742,0.041898175591655665,0.0037582074348247283,blood,blood
0.9963688251475257,1.2728736661889278e-05,0.0009312467972349298,0.002621218409441423,6.576979202286437e-05,2.111171133365257e-07,blood,blood
0.9543062936476141,0.00028926906783897477,0.012111957796497791,0.03264285949751945,0.0005082245816854116,0.0001413954088441019,blood,blood
0.9995951135181195,9.753230487718454e-07,0.00012619783985660645,0.0002691692830193615,8.36991802317344e-06,1.7411793253823183e-07,blood,blood
0.7336973992427348,0.050507563899541336,0.208860378495384,0.0030668460980714635,0.0022187351811799355,0.001649077083088613,blood,blood
0.9854515457981232,4.889963960286465e-05,0.006612856498478978,0.007512091561773344,0.00037098730412004797,3.6191979015997827e-06,blood,blood
0.7304986231298141,0.00025482299496368325,0.006324106311472142,0.24618415327908783,0.015117518405674634,0.0016207758789875217,blood,blood
0.9876368975211041,5.735814104492702e-05,0.012129527200655714,0.00015972475523720757,1.1385927760905402e-05,5.106454197119987e-06,blood,blood
0.9997279513675372,2.022243323302288e-07,8.12661705902128e-07,0.00026928377791931646,1.7140384622635803e-06,3.593004273119093e-08,blood,blood
0.5503054522936894,0.002178062784466888,0.003611649515302024,0.4185815059511223,0.008094922637986267,0.017228406817433064,blood,blood
0.9996714367537298,3.2611507172781663e-07,2.5153878715027626e-05,0.00029601538732599187,6.491385937158525e-06,5.764792200353304e-07,blood,blood
0.830608389863042,0.00034411327880863623,0.1679941419723263,0.0008037308621541226,0.0002343747544890764,1.5249269179824542e-05,blood,blood
0.9996811665024296,1.1522250281805196e-06,0.00029558690273805317,2.0188437462578275e-05,1.8464085197601772e-06,5.952382162641446e-08,blood,blood
0.99533941374017,6.37051714321077e-06,0.004532197169419345,0.0001156828841924814,5.63839515243076e-06,6.972939226309071e-07,blood,blood
0.9685772862185139,5.9305226256884466e-05,0.031200897592604807,0.00014758086955682007,4.626772869337295e-06,1.0303320198514973e-05,blood,blood
0.9592882682042224,0.00015032136344823695,0.03955807050888951,0.0009102143086681786,6.957620118516611e-05,2.3549413586245425e-05,blood,blood
0.21382677383390758,0.010660621171262043,0.02264576579306732,0.6002086922858962,0.1516290268991035,0.0010291200167633653,blood,damage
0.9997491273626564,7.509051937203756e-07,1.1536314439934484e-06,0.00022555676752298624,2.2989456598974494e-05,4.2187658412990723e-07,blood,blood
0.9684303185648868,0.0004305000166800974,0.0008982987681718176,0.019536305756673422,0.010606827319682068,9.774957390577218e-05,blood,blood
0.9991412797690155,1.9559846244781015e-06,0.0008034594806215315,5.168283456349084e-05,1.5565052855126267e-06,6.542588958192797e-08,blood,blood
0.999660460593943,1.255610494422737e-06,8.561461822857642e-05,0.000247777387188836,4.854876144101291e-06,3.691400086255122e-08,blood,blood
0.971784588806029,6.138693432838054e-05,0.002053214820689522,0.023095586120022396,0.0030021555232960548,3.0677956344659475e-06,blood,blood
0.7284811068903768,6.433739899761464e-05,0.00038497301815294566,0.26137607790515127,0.008334679978690664,0.001358824808630791,blood,blood
0.9800684481703171,0.00011173731576672245,0.019232451583006998,0.0005480604641142057,3.097514653264296e-05,8.327320262341081e-06,blood,blood
0.9933860430001633,1.2080943099896712e-05,0.00621242080948883,0.0003816908213248415,7.429054970354452e-06,3.3537095282157546e-07,blood,blood
0.999671865022984,1.0087925997291581e-07,1.152722257129782e-07,0.0003236977442970892,4.073124124429338e-06,1.4795710867305267e-07,blood,blood
0.7434384499757918,0.008921109782857092,0.06989798651164317,0.15149243235780185,0.02608450350621962,0.00016551786568648924,blood,blood
0.9648254073117268,0.0005523558843451558,0.02807168408491851,0.0062617342778184485,0.0002880283173500964,7.901238409336076e-07,blood,blood
0.9905257794260739,3.164841720275235e-05,4.218637416699937e-05,0.009040946318990245,0.0003458182876490244,1.362117591727134e-05,blood,blood
0.9995744382079879,7.39951348700789e-07,0.00021001434821613183,0.00020616587394118316,8.49336646821604e-06,1.482520378150062e-07,blood,blood
0.9541224232729841,0.0007731071473972634,0.00015935680076768936,0.04344427138375946,0.001049672339730113,0.00045116905536104926,blood,blood
0.9994443476157895,3.281359460409099e-07,5.279025690276722e-05,0.00045408510631848566,1.2733593741635183e-05,3.571529130138742e-05,blood,blood
0.9996028282442599,2.853272529550975e-06,0.00012919951220509806,0.00024736447570887287,1.2699696388911021e-05,5.054798907693288e-06,blood,blood
0.511085248123568,0.0009722743707704386,0.001037929691418025,0.437339516862185,0.04905122462122639,0.000513806330831916,blood,blood
0.9998598758469962,2.6939597696057896e-07,2.4667160048524936e-05,0.00010934705633026198,4.903540512027263e-06,9.370001361866362e-07,blood,blood
0.9997294836182368,2.1648828427064566e-07,2.083248551134142e-05,0.00022450504549872526,2.158785057736799e-05,3.374511891653266e-06,blood,blood
0.9797661250225358,7.925461153448268e-05,0.014435865021335946,0.005509348139626741,0.00020742662022487656,1.980584742222959e-06,blood,blood
0.9751045012797172,8.859795942875704e-05,0.018022030275283263,0.005978222520697376,0.0007973575595024832,9.290405370792403e-06,blood,blood
0.5571694903938031,0.00023388118727981957,0.0012147782768482448,0.43274193231547764,0.008573408815195466,6.650901139560958e-05,blood,blood
0.9984369916877045,1.1557957649925125e-05,0.0015368001542631843,1.1164909129141017e-05,3.278437108754072e-06,2.068541445372318e-07,blood,blood
0.9947402811556463,2.5483159021955417e-05,0.0002503621902668685,0.004824336176937792,0.00015881636817941672,7.209499477906885e-07,blood,blood
0.9994267996945071,2.0184441068067994e-06,0.00013714951207075544,0.00042467904145351143,8.633252838749153e-06,7.20055023142207e-07,blood,blood
0.9594132773255964,0.0011915752896523577,0.0392049714950204,0.00016804105246202074,2.151362560712725e-05,6.212116616045264e-07,blood,blood
0.9964232135556643,3.640029861304253e-06,5.969155478669166e-06,0.0035379437484384635,2.892925654350951e-05,3.0425401392914685e-07,blood,blood
0.9993399923349616,6.771505878161458e-07,9.905957276896662e-05,0.0005470394770671339,1.2743594714570696e-05,4.87869899784739e-07,blood,blood
0.9990467350453986,6.438061620775939e-07,2.1140545056362008e-05,0.0008763000610211937,5.515870074031181e-05,2.184162163455577e-08,blood,blood
0.9989013137945681,2.4101557249099172e-06,0.00047419469415383266,0.0006126724829161343,9.3788472417334e-06,3.002539528508989e-08,blood,blood
0.9996796704655311,1.4225577463310005e-06,0.00020704422851730017,0.00010398670148145988,7.722959589434051e-06,1.5308713440742373e-07,blood,blood
0.9992462633580815,8.85102025480403e-07,0.0007059835999237933,4.4629161870786004e-05,2.0100561078564775e-06,2.2872199056077133e-07,blood,blood
0.9831690533946101,7.767151171108539e-05,0.015537221294151922,0.0011458059069595398,6.578612023260246e-05,4.461772334821285e-06,blood,blood
